"experiment","phase","query_id","regex_label","gpt4mini_label","claude_label","majority_label","all_agree","pred_preview"
"bcp_a2_50pct","P4-AC","686","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Ama Barbara Biney"
"bcp_a2_50pct","P4-AC","595","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","PRAN-RFL Group"
"bcp_a2_50pct","P4-AC","311","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","CeraVe"
"bcp_a2_50pct","P4-AC","1099","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","FC Krasnodar"
"bcp_a2_50pct","P4-AC","717","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Farida Osman"
"bcp_a2_50pct","P4-AC","1037","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Eno Ebele Jerry"
"bcp_a2_50pct","P4-AC","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Benjamin"
"bcp_a2_50pct","P4-AC","500","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Emmanuel Kwesi Danso Arthur Junior"
"bcp_a2_50pct","P4-AC","1236","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Secret (original Korean title: ""Secret""; also known as ""Secret Love"")"
"bcp_a2_50pct","P4-AC","961","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Portuguese Discovery Monument (Vasco da Gama Monument) at Brenton Point State Park, Newport, Rhode Island."
"bcp_a2_50pct","P4-AC","432","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Lola's Cafe"
"bcp_a2_50pct","P4-AC","8","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Abosede"
"bcp_a2_50pct","P4-AC","625","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Episode number: 13  Manga creator: Lynn Okamoto"
"bcp_a2_50pct","P4-Hybrid","1203","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","James Ackley"
"bcp_a2_50pct","P4-Hybrid","1167","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Beef Stew"
"bcp_a2_50pct","P4-Hybrid","1034","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Frank Leepa"
"bcp_a2_50pct","P4-Hybrid","283","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Zimri Eder"
"bcp_a2_50pct","P4-Hybrid","915","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","Cannot determine from the provided information."
"bcp_a2_50pct","P4-Hybrid","607","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The blogger's birth weight in pounds and ounces is not stated in the available documents."
"bcp_a2_50pct","P4-Hybrid","484","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Mass Digitization: Implications for Information Policy Report from ""Scholarship and Libraries in Transition: A Dialogue about the Impacts of"
"bcp_a2_50pct","P4-Hybrid","631","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The net loss for the West African company described in the question cannot be determined from the available documents."
"bcp_a2_50pct","P4-Hybrid","666","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Emma Cline"
"bcp_a2_50pct","P4-Hybrid","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sunset in Biafra"
"bcp_a2_50pct","P4-Hybrid","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,183 minutes"
"bcp_a2_50pct","P4-Hybrid","180","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Stray Cats"
"bcp_a2_50pct","P4-Hybrid","1065","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Takakia lepidozioides"
"bcp_a2_50pct","P4-Hybrid","1264","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No eligible artist matching all criteria can be identified from the available information. The answer is not Alex Turner."
"bcp_a2_50pct","P4-Hybrid","801","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Akhona Miya (Generations)"
"bcp_a2_50pct","P4-Hybrid","925","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Motor Mouth"
"bcp_a2_50pct","P4-Hybrid","1012","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No answer found based on the available documents."
"bcp_a2_50pct","P4-Hybrid","948","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Bird (specifically, the extinct 'Wonderchicken'—Asteriornis maastrichtensis)"
"bcp_a2_50pct","P4-Hybrid","119","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","No answer found; the name of the individual whose sibling was severely injured by an elevator on Thanksgiving is not available in the provid"
"bcp_a2_50pct","P4-Hybrid","30","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The match is San Jose Sharks vs. Pittsburgh Penguins (10-8, January 13, 1996), but the full names of the two top scorers from the San Jose S"
"bcp_a2_50pct","P4-Hybrid","709","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kyle Walker (no explicit evidence found for an own goal in his debut match; all other criteria match)."
"bcp_a2_50pct","P4-Hybrid","436","empty_or_error","honest_abstention","honest_abstention","honest_abstention","false",""
"bcp_a2_50pct","P4-Hybrid","416","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The name of the third person thanked in the acknowledgments section of the most recent publication (""Hyperspectral imaging analysis for earl"
"bcp_a2_50pct","P4-Hybrid","679","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Aircraft Technology Modeling and Assessment (within ASCENT, the FAA Center of Excellence for Alternative Jet Fuels and the Environment)"
"bcp_a2_50pct","P4-Hybrid","403","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","The October 5 post describes the facility as ""a medical clinic in Buenos Aires,"" but does not specify its name."
"bcp_a2_50pct","P4-Hybrid","356","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No DOI matching all the specified criteria could be identified from the available documents."
"bcp_a2_50pct","P4-Hybrid","205","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The Convent"
"bcp_a2_50pct","P4-Hybrid","1026","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Dr. Ryan James Brandau"
"bcp_a2_50pct","P4-Hybrid","747","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","France"
"bcp_a2_50pct","P4-Hybrid","1093","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The full name (official title) of the fourth episode from season 4 of ""The Chosen"" is not explicitly provided in the available documents."
"bcp_a2_50pct","P4-Hybrid","619","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No answer can be provided from the available documents that fits all the criteria except Roméo Dallaire, who is explicitly excluded by the h"
"bcp_a2_50pct","P4-Hybrid","49","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","Based on the available documents, I cannot identify a band established between 1965 and 1980 by a musician with Irish heritage who was a lor"
"bcp_a2_50pct","P4-Hybrid","635","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The 2012 archaeological report identifies William Larnach as the landowner and politician who, by the year of his death in 1898, had consoli"
"bcp_a2_50pct","P4-Hybrid","1142","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Paul Culhane"
"bcp_a2_50pct","P4-Hybrid","480","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The answer is not available in the provided documents."
"bcp_a2_50pct","P4-Hybrid","1174","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Category: Best Original Screenplay Year: 2012"
"bcp_a2_50pct","P4-Hybrid","1066","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The title of the short film is ""Two Dosas""."
"bcp_a2_50pct","P4-Hybrid","681","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No venue matching the criteria (seating capacity between 5,500 and 6,500 after a 1980s expansion, excluding the Greek Theatre and Griffith P"
"bcp_a2_50pct","P4-Hybrid","12","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Ikuto Tsukiyomi; 2 distinct-effect movements"
"bcp_a2_50pct","P4-Hybrid","843","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Daniel McKay"
"bcp_a2_50pct","P4-Hybrid","1201","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the hints and the context, the most likely answer is Mohamed El Sawy."
"bcp_a2_50pct","P4-Hybrid","1190","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie is Titanic, and it won the Academy Award for Best Director in 1998."
"bcp_a2_50pct","P4-Hybrid","1094","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","David Beckham"
"bcp_a2_50pct","P4-Hybrid","805","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Djaimilia Pereira de Almeida"
"bcp_a2_50pct","P4-Hybrid","1020","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The condition is not specified in the available documents. Based on the question's clues, the author is likely Jeanine Donofrio, but the spe"
"bcp_a2_50pct","P4-Hybrid","717","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Farida Osman"
"bcp_a2_50pct","P4-Hybrid","392","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Little Cornwall"
"bcp_a2_50pct","P4-Hybrid","1216","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Dark (Germany)"
"bcp_a2_50pct","P4-Hybrid","865","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Based on the available documents and searches, I am unable to identify an individual who fits all the specified criteria."
"bcp_a2_50pct","P4-Hybrid","18","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Unable to determine the individual's complete name based on the available information."
"bcp_a2_50pct","P4-Hybrid","633","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Leah Redmond Chang"
"bcp_a2_50pct","P4-Hybrid","625","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","No anime episode matching all the described criteria (debut in the USA between 2000 and 2006, plot details, and head mutations) was found in"
"bcp_a2_5pct","P1","372","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Strick"
"bcp_a2_5pct","P1","1126","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Kim Hyun-jung"
"bcp_a2_5pct","P1","850","confident_wrong","confident_wrong","honest_abstention","confident_wrong","false","Sleepwalker (also released as Eek! The Cat)"
"bcp_a2_5pct","P1","996","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Francesco Cossiga"
"bcp_a2_5pct","P1","579","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The release date of the electronic music compilation album discussed in the 2021 article cannot be determined from the available documents."
"bcp_a2_5pct","P1","596","confident_wrong","honest_abstention","honest_abstention","honest_abstention","false","The number of female postgraduate students enrolled at Boston University in the 2018/2019 academic year could not be found in the provided d"
"bcp_a2_5pct","P1","484","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Scholarship and Libraries in Transition"
"bcp_a2_5pct","P1","666","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Eliza Clark"
"bcp_a2_5pct","P1","826","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Sunset in Biafra"
"bcp_a2_5pct","P1","895","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Francesco Cossiga; the relationship with the person whose first name was the same as a gin-based cocktail (Martini) is likely professional o"
"bcp_a2_5pct","P1","315","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","2,241 minutes"
